source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error,bp_rp,radial_velocity,l,b,non_single_star,has_epoch_rv,teff_gspphot,logg_gspphot,distance_gspphot,ebpminrp_gspphot,dist_5,dist_95,cluster_id
1328027974101287424,250.41991109400928,36.21642071123716,0.400662420786296,0.09252707,4.3302183,0.4930626457993474,0.0847306,-6.833979311252431,0.112399556,17.894596,588.0797195714907,8.902588,1035.8124686156268,12.443792,1.2052593,,58.68707381298229,40.88725833137637,0,False,4667.974,4.7056,1515.2742,0.0073,1.9624548881615207,4.61864697602487,1
1328028180259726720,250.44373563883417,36.223101940707686,0.5470876114965999,0.13728394,3.9850812,-4.8676278295545945,0.127826,-4.630123041884104,0.16411817,18.546402,273.9736733693119,9.916084,633.1038621665881,7.690878,1.500063,,58.698740130558,40.86892089725151,0,False,4135.1597,4.8849,1041.9888,0.0011,1.4582806126479289,4.12363276250874,1
1328028493800441600,250.43989316959272,36.25372954519333,0.4676048299785611,0.046464093,10.063789,-2.0517311226025585,0.043593895,-5.811357630171456,0.053729452,16.596222,2269.7582568997536,8.364645,2944.496127006765,7.9563646,0.87322426,,58.73851776395946,40.875472782995686,0,False,5475.651,4.432,2002.4902,0.0073,1.875698396961112,2.633335802372661,1
1328028871757591808,250.37610381689183,36.24309198843898,0.4385705113148099,0.052346267,8.378258,-10.143118840827196,0.052674454,-8.941144109522039,0.069178104,16.912878,1651.4609232855476,7.7151933,2222.2505495154755,7.0807567,0.91295815,,58.71684774295129,40.92538594950556,0,False,5554.447,4.5158,2046.7957,0.0593,1.9585412211840327,2.9593702038634797,1
1328029284074449152,250.40075386324747,36.26348197930013,0.4389363496304547,0.08891745,4.936448,-3.2293117408405543,0.07803147,-1.6719611790623006,0.10433273,17.691284,759.6142535179962,11.029077,1178.7468173520626,8.109579,1.0677166,,58.74662308672658,40.907932202503,0,False,4932.8057,4.6782,1684.595,0.0052,1.8336880229243635,3.909366600410536,1
1328029382850652672,250.4045959321521,36.28665477886047,0.5344150912905421,0.15782104,3.3862092,-5.869649393610384,0.14319351,7.700464720669905,0.17750397,18.581089,264.36124838061033,6.93383,697.4050453768992,6.5845375,1.6438656,,58.77755086364287,40.907461126490674,0,False,3922.9985,4.8574,905.2997,0.0045,1.4701062648993677,4.981312812398953,1
1328030173124555648,250.23523229052205,36.224667179864696,0.9962506246024144,0.24562943,4.055909,-5.193175826947689,0.2468138,-5.956174767664232,0.28080586,19.330156,109.08503467439904,7.325293,349.61027159552,7.8021216,1.8551941,,58.67570178423679,41.03622838456763,0,False,,,,,0.8356471832440064,3.00240771333135,1
1328030658465291904,250.24536887864443,36.241216474241234,0.4666524107710137,0.022760415,20.502808,-14.095850412994434,0.022672212,10.88384397999004,0.026661456,15.278092,7906.21628155382,14.625341,9565.29971408073,9.090558,0.79747105,,58.69871407393367,41.0299512941624,0,False,5668.8345,4.1659,1872.499,0.0014,1.9942345384274769,2.344670601203631,1
1328032788767987456,250.3425515294481,36.33006515014568,0.5111130986537609,0.03105089,16.460497,-1.3592108538278134,0.03031891,3.5569025683321933,0.035661474,15.739326,5177.620880568953,11.218158,6245.940616284678,9.20549,0.7943163,,58.82725877709419,40.961996373188654,0,False,5721.7925,3.9086,2828.699,0.0084,1.7938430467822324,2.197265474760332,1
1328032994926639872,250.3507340056888,36.36710183602936,0.5865452868269446,0.07045662,8.324914,1.4723298195207846,0.07166163,-9.35863329207595,0.084808454,17.417229,954.9514654811604,5.2822185,1483.646245417424,6.098979,1.0690193,,58.87696897123462,40.9595536563008,0,False,4948.7383,4.4968,2047.5138,0.0023,1.4706198884131911,2.2430916572700013,1
1328040481046141312,250.5595421298676,36.28762520256532,0.680850560719358,0.15236253,4.468622,-4.564335061807545,0.14393272,-11.323376209905476,0.18241006,18.768156,226.8591948112195,7.4055185,524.7746774292431,8.580888,1.5011883,,58.79748455636828,40.78347487985808,0,False,4065.7385,4.9697,917.597,0.0014,1.1988171600347146,3.134137218068352,1
1328041030801947136,250.64333377180736,36.284760871578015,1.2292897703437091,0.3179337,3.8664973,-2.0667482663402383,0.3342925,-5.630482916982253,0.3649335,19.799097,70.65850053600103,6.315535,226.187422742595,6.9353914,1.8539066,,58.80390022390753,40.71604711006737,0,False,,,,,0.6890342690043362,3.194687619642467,1
1328041241263346304,250.66015769924525,36.32070516893574,0.4581358899367247,0.03436324,13.3321495,-12.706325829725708,0.03586428,-4.487780043860223,0.040885147,16.196619,3439.770860689988,11.623565,4064.6119490065066,10.33218,0.77187157,,58.85305344832004,40.70668573204314,0,False,5810.9346,4.6475,1405.029,0.0171,1.966086361808852,2.529355444981625,1
1328041821075962880,250.62061802034145,36.30322627920325,0.4820898554877186,0.08237655,5.8522706,-8.645252052339943,0.087186866,4.208691224613088,0.09723211,17.868467,595.6322586126329,11.021856,1056.1878162600665,12.827038,1.212553,,58.82534654735049,40.73634552015413,0,False,4652.1533,4.6974,1545.7267,0.0029,1.7119858767916882,3.2092707209042617,1
1328041958514958720,250.63452288381788,36.32175813211771,0.742531643533126,0.15035957,4.938373,-6.288367579775647,0.15747243,3.681030529555044,0.17379448,18.76082,209.69347128783943,6.9071374,538.5499148217522,7.631078,1.6147499,,58.85132764915871,40.72732534456436,0,False,3967.622,4.8201,1150.3289,0.0015,1.1109702357598688,2.5909975226604027,1
1328042100256814720,250.5896894268171,36.319963926639886,0.4087986510137095,0.097320445,4.2005424,-0.2547410606824875,0.09554694,4.983305528098404,0.112564236,18.058773,529.8186707342338,8.197794,850.6751152206366,9.808322,1.1047382,,58.84355500235731,40.76301014554429,0,False,4863.645,4.7497,1738.8955,0.001,1.9182806212230017,4.667538102448486,1
1328042164673401472,250.58540868610385,36.32626595253842,2.863250186558249,0.69234896,4.1355596,-12.466173400944651,0.7042684,-5.313581610946853,0.8016888,20.48779,34.21247466011643,5.5634527,166.48092914034513,6.25533,2.3085957,,58.85130551263156,40.76715160852218,0,False,,,,,0.3070133147391647,2.802756808780774,1
1328042546933407104,250.6912244793404,36.37833048790037,0.5474593626139735,0.10422261,5.2527885,-6.07696936165719,0.10578774,-7.1310208052056,0.122499205,18.254251,369.38918104372345,7.983267,803.5214716079778,7.4430056,1.4344311,,58.93232231395005,40.68838512395215,0,False,4199.783,4.6351,1390.4957,0.0051,1.4966064994300483,3.1161174137839174,1
1328042718732108544,250.630095217408,36.3810960811636,0.4255018080500661,0.089383416,4.7604113,-1.9306941143085807,0.08805013,-0.3945889774693534,0.1031844,17.818945,673.0739110973623,10.958584,1067.4108278957883,8.79538,1.0913181,,58.92859545750836,40.73759715889939,0,False,4837.8174,4.4668,2303.1328,0.0052,1.8793738807967664,4.115148727295036,1
