source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error,bp_rp,radial_velocity,l,b,non_single_star,has_epoch_rv,teff_gspphot,logg_gspphot,distance_gspphot,ebpminrp_gspphot,dist_5,dist_95,cluster_id
6694423725932668416,302.7404203436155,-36.8654332832182,0.8575391775930552,0.025867278,33.151505,-4.512765567521755,0.034075692,0.4544043012476424,0.02144012,14.566434,14997.139575649737,23.491278,18710.22389543829,10.944706,0.83082294,70.09363,4.350974325445419,-31.044273423234177,0,False,5572.681,4.2766,1081.4498,0.0035,1.1139857564485238,1.2307793878019613,35
6694424889867079680,302.68720155317453,-36.80805641803767,0.8945843311050097,0.17155868,5.214451,9.836487061991374,0.19544284,-13.43328204923298,0.15116715,18.398842,267.7908642908699,12.65289,756.6215045901557,23.917126,1.7183533,,4.405713078589021,-30.990369812676764,0,False,3870.116,4.7921,951.0394,0.0029,0.9313394170445364,2.08396878469235,35
6694447605950981632,302.84284176692967,-36.807139423790495,0.9570713232184606,0.14654377,6.5309587,-11.417703554714864,0.15897936,-15.022000374595162,0.1181249,18.288082,292.07494237826137,8.5889225,899.032322029421,10.913626,1.8113499,,4.43792087040174,-31.11189364667133,0,False,3698.388,4.4292,678.4725,0.0064,0.8868290811489848,1.5899412165218418,35
6694447670373621376,302.84036000350034,-36.80011431206077,1.2553102880364435,0.19308642,6.5012875,15.336255273417358,0.21820207,-25.550687107301503,0.15808877,18.676018,189.41042744064765,8.41827,643.1807832112842,10.981977,1.9179707,,4.445440851268219,-31.108451611659245,0,False,3629.0325,4.8697,728.0743,0.0034,0.678505523960352,1.232553336236478,35
6694448082690462208,302.7267162334935,-36.82162765714259,1.1599009318081157,0.30365002,3.8198614,-1.0568096850469608,0.33019644,-3.306506507183026,0.2449243,19.059887,131.17622869653468,6.0185165,476.782755349273,6.2439647,1.9918118,,4.398170979725306,-31.02418006316956,0,False,,,,,0.7281281230678824,3.326689201037897,35
6694448563726831872,302.77628512370075,-36.7877706823334,0.7795155205956603,0.11744917,6.637046,5.871655836505598,0.12508726,3.5263408218393337,0.09513385,17.814478,480.9794658431014,7.680306,1287.47225995833,10.78346,1.6596756,,4.446698023110437,-31.055687926322044,0,False,3929.9243,4.5579,991.282,0.0024,1.0865698406159991,1.9091309590949543,35
6694448739820416256,302.8115879150843,-36.75387249081107,1.9079097737304007,0.5411143,3.5258906,-11.163112651015783,0.5461053,11.857896680996957,0.4397902,19.815367,58.38621088112241,7.785604,264.20211733833946,8.43036,2.2297115,,4.492429141693059,-31.07604288020082,0,False,,,,,0.4726193419724766,4.410186228345739,35
6694449014700271488,302.7948050939183,-36.736396408285465,0.8907087841408352,0.06690409,13.313219,6.352512788181381,0.07116104,2.688061707224344,0.055331253,16.810732,1508.2097817124777,12.270072,2926.03706007902,12.806765,1.3101921,,4.508988368202648,-31.059158518382016,0,False,4606.49,4.6574,917.2349,0.0759,1.014917252750528,1.309414444499064,35
6694449113482662016,302.86657221482415,-36.77814749073271,0.8194273192649086,0.16450723,4.9811025,2.720653528925036,0.17310296,-11.122728622157094,0.12979504,18.325068,257.3788013185674,11.949247,863.635655720427,13.167668,1.9050426,,4.475746144127059,-31.124264935170675,0,False,3755.1365,4.8201,747.3975,0.0427,1.011010161586605,2.371050525374478,35
6694449186498949248,302.8583181080254,-36.76840676590029,0.9395560694011086,0.15207985,6.178045,5.7887698873175575,0.16769442,-20.908418379232035,0.11671206,18.042032,386.479979349364,9.562289,1165.6577937962527,10.152327,1.789257,,4.485210469585108,-31.115723955384343,0,False,3951.8206,4.7218,857.6574,0.0714,0.8988678086155865,1.6863718497104172,35
6694449392657408768,302.85258511921273,-36.761631898850375,0.9349796781200888,0.028634218,32.65253,1.7219869136446049,0.033036485,5.559308632655636,0.024174578,15.194943,8228.157256086444,16.365406,10701.880325320037,16.507172,0.87604046,,4.491793042891147,-31.109788418310018,0,False,5613.537,4.5203,890.7051,0.0547,1.0211260989259874,1.1299366538961395,35
