source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error,bp_rp,radial_velocity,l,b,non_single_star,has_epoch_rv,teff_gspphot,logg_gspphot,distance_gspphot,ebpminrp_gspphot,dist_5,dist_95,cluster_id
6422678327616530944,302.4303091878295,-69.63624540065837,0.9527921696066184,0.06160393,15.466419,3.0832712494241328,0.045481548,-4.619345903123634,0.0659831,17.189388,929.397114028896,7.159734,2220.3737691979613,8.8079815,1.5362091,,325.69969598502473,-32.088308310998606,0,False,4498.4663,4.6714,1014.2661,0.167,0.9600239104028804,1.1934403602153842,7
6422689322732864256,302.0233544279761,-69.62890956143114,0.7743869909204774,0.09058237,8.548982,9.41586783505503,0.065468825,-3.5311521836088384,0.09571754,17.847914,507.1451377763119,8.147844,1229.503889541715,9.373847,1.5521412,,325.73151011766566,-31.949071383498698,0,False,4292.7373,4.5454,1408.3969,0.0969,1.120854518793304,1.6959351934468754,7
6422689352796132352,301.98680375273887,-69.63823574215142,1.0177561902364531,0.18650012,5.4571342,-13.741772002057768,0.13314101,7.191199253963132,0.19588193,18.988266,127.79817263341704,6.230604,501.2950234062448,6.8695755,2.0745697,,325.7226517022742,-31.93520483542556,0,False,3463.0613,4.5076,540.1506,0.0305,0.8237311150566434,1.7666262267899102,7
6422689387155885440,302.0185086544485,-69.61179683871386,0.8093648566960332,0.13963895,5.796126,1.7432211005316374,0.10332231,-17.180184522870935,0.15782367,18.552742,205.9896384195777,6.62778,752.5526952433029,7.5065703,1.9973755,,325.7517613582473,-31.949719693309497,0,False,3774.3948,4.7667,804.7847,0.1818,1.0346624273111609,2.039627576846724,7
6422690039990900096,302.2724719908763,-69.63414012413902,1.0211599242165277,0.19366941,5.272696,8.425961596879695,0.15063618,-14.652216182474405,0.22327292,19.163486,121.35447312578124,4.566345,416.5842383513017,6.753072,1.9297638,,325.7113111874559,-32.03422983635516,0,False,,,,,0.8194319198589741,1.8368584119715063,7
6422690216084575488,302.3919476034161,-69.59326787505813,2.248840092269436,0.5779559,3.8910234,1.1894190468964911,0.4922181,-15.440669210552034,0.6949166,20.395458,37.56606429444916,5.136781,209.40505213284143,6.4642315,2.4561253,,325.75214703961353,-32.08118626624592,0,False,,,,,0.3926337792909956,3.386550152463945,7
6422690658466205312,302.17951419512053,-69.6091564700049,1.8149961741256,0.42250207,4.295828,-3.0063559336584618,0.29471177,-15.181488064192688,0.47673208,20.003384,45.039488141336655,4.3598137,234.5051920071928,4.610251,2.3820457,,325.74579936395287,-32.00564803436246,0,False,,,,,0.4706921024816359,2.0762513476941096,7
6422691448738565888,302.21625132144766,-69.54345071586955,0.8209120084333308,0.07067771,11.614864,0.7731725869603112,0.051122736,-17.41533975218552,0.08440078,17.131742,1163.9465625781145,5.7376003,2056.7483878036464,7.1220627,1.2087669,,325.82046235996233,-32.02741712442264,0,False,4702.3623,4.6646,1142.9758,0.0334,1.0882660146531853,1.4611137300461907,7
6422691453035147904,302.2220943744037,-69.5553595446944,1.337518741629755,0.343015,3.899301,18.695730669355903,0.24986818,-20.993286738338835,0.38008347,19.907385,51.28629086609745,4.991578,258.1307381061916,5.45042,2.3452435,,325.806217513623,-32.027794030779084,0,False,,,,,0.6363484181175231,3.0878804767230266,7
6422692277670375680,301.9292562104325,-69.61923984425557,0.8782034742578111,0.11255747,7.8022676,5.585315188275125,0.078894645,-1.4372895082535209,0.12548074,18.131487,313.4895731043303,8.173151,1091.199041696146,6.9210153,1.944849,,325.74800707786926,-31.91791205197394,0,False,3855.5283,4.7512,724.7604,0.1967,0.9811132695668576,1.559738060534851,7
6422693716481303296,301.9010178566197,-69.53224355027363,0.8507376282398926,0.11637525,7.310297,-8.700583846131897,0.08515253,3.042680992854556,0.1339698,18.23131,282.9577544771532,7.0554013,972.5653146967552,7.0994406,1.931139,,325.8511334104163,-31.919745767817048,0,False,4207.5464,4.5468,1283.3096,0.3695,1.0061609506446958,1.6612003399890936,7
6422694163157886976,301.9733550917199,-69.57359805798338,1.1652835678375588,0.29329324,3.9731007,-16.457217932334416,0.21407181,-41.7617956195302,0.3403599,19.681782,58.39823673600157,4.932084,292.07958734409806,5.6921215,2.3384,,325.7988684686455,-31.93927078664326,0,False,,,,,0.7223409617205075,2.9989396817259424,7
6422694167455983360,301.96204313773194,-69.56171758568165,0.8950197615815303,0.027655473,32.363205,-0.763934086841136,0.020787511,-19.58491573169238,0.028379535,15.461794,6311.835022537934,10.263192,8582.682683818426,11.740502,0.92431545,,325.8133658901934,-31.936951000678143,0,False,5292.126,4.4033,1125.3414,0.0072,1.0662785338048086,1.180971681010081,7
6422694712913721088,302.0952672138504,-69.5126429800522,1.0148636573554342,0.27151212,3.7378209,13.364735055573693,0.20659034,-15.019880358013523,0.30539098,19.67179,54.384823133347176,4.5676284,303.72795869788365,5.916847,2.4581642,,325.86328066854287,-31.989717255316283,0,False,,,,,0.8251170860837461,3.582741808244813,7
6422694717211929984,302.11770907800303,-69.5098959583679,0.9705153928451508,0.06280347,15.453213,6.302577987316892,0.047413617,-9.776928485498832,0.06816162,17.188883,945.3229227430324,5.4816704,2190.6341462855307,6.9817615,1.5031204,,325.865231425815,-31.997872784296327,0,False,4356.323,4.6216,974.8523,0.0836,0.9424814912098144,1.171894057542335,7
6422695125230580608,302.02408927853094,-69.51746887746225,0.7641164589894267,0.1508661,5.064865,6.969108702024377,0.112864725,-14.263505327844776,0.17338355,18.680498,209.839762598,7.8360815,651.788190786054,7.910103,1.8211937,,325.8616111106112,-31.964384122415552,0,False,3663.5562,4.8393,761.2657,0.0405,1.0826654050841846,2.457720308655005,7
