source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error,bp_rp,radial_velocity,l,b,non_single_star,has_epoch_rv,teff_gspphot,logg_gspphot,distance_gspphot,ebpminrp_gspphot,dist_5,dist_95,cluster_id
6427186187852175104,297.6776245482911,-66.76687512472576,0.9784884360713564,0.029049914,33.683006,8.920665598676141,0.016959276,8.546904904853141,0.026098814,15.519935,5725.59107585558,8.173767,8447.611865243633,10.143714,1.0129309,,329.2259490051856,-30.58362283298429,0,False,5404.3,4.6146,891.8021,0.1067,0.9770215755132008,1.077763035576415,9
6427186290931388672,297.70099623550647,-66.75816537785971,0.9438340706651416,0.049670905,19.001749,3.5175075185743667,0.028885873,-15.202165147997894,0.04301668,16.631874,1885.8225927133888,6.813815,3272.733126664165,7.4389706,1.1891708,,329.2356948446944,-30.593136122155208,0,False,4807.978,4.4157,1468.3475,0.0586,0.982960447804208,1.171823130701324,9
6427188421235184640,297.2958809686809,-66.75980524206577,0.9829056831579251,0.119652696,8.214656,4.455480565265439,0.069899864,5.118052680494621,0.112304315,18.134771,299.4135125774455,6.216435,1094.2625664263817,5.408026,1.9977722,,329.2395521782122,-30.4333041466515,0,False,3636.5251,4.5563,671.7299,0.1287,0.8818770062180564,1.3658441941693047,9
6427188455592776704,297.31135881249446,-66.75478284072669,1.6805329539944769,0.36145648,4.649337,2.228671111341792,0.21665084,-20.86065566992794,0.34172657,19.77083,57.32039020130853,3.929746,288.8684338860284,4.0464478,2.3466244,,329.2451775869235,-30.439549752771416,0,False,,,,,0.5038189262745434,1.600174853294873,9
6427188593033874816,297.3772411447651,-66.74326728726454,0.8859003027539286,0.1640409,5.4004846,7.746045901285344,0.0991275,-11.427258589654322,0.15069005,18.647396,173.54134105240982,5.269142,705.8782711810952,5.3845205,2.113964,,329.2576722707854,-30.465874500329967,0,False,3909.0786,4.3751,1633.4467,0.2974,0.9423633179184868,2.0180184680519813,9
6427189379011173504,297.67253676359707,-66.72984660616889,1.0589199570602374,0.23926786,4.4256673,12.221239277685486,0.14342609,-27.4577352749453,0.2047482,19.28621,95.69131025293716,3.9212942,397.4126472524069,4.9438543,2.136568,,329.2690151353422,-30.582866486346195,0,False,,,,,0.7873904548494578,2.404049844293653,9
6427189550809872256,297.6196646542796,-66.71263200021636,0.8897594054183339,0.23160131,3.8417718,-11.877611510305384,0.13058922,-5.331909119845402,0.20097011,19.148361,104.9935754248088,5.4525986,462.9711302160021,5.454348,2.201624,,329.28980010494,-30.56255129663051,0,False,,,,,0.9299987561243144,3.50165435080811,9
6427189589466276096,297.6516179178498,-66.71542385450137,1.107442569498253,0.057911634,19.122972,52.85760851975947,0.033653196,-84.52092287464947,0.0517163,16.942154,1323.0344718087752,7.5682015,2605.796029078915,6.1601305,1.3265705,,329.28607823485504,-30.57508472995463,0,False,4881.538,4.6748,999.6449,0.2324,0.8383182585245764,98.43034671250366,9
6427189722608531584,297.4380435207549,-66.76233614210659,1.0292382898663908,0.22351561,4.6047716,-1.7059870255526586,0.13256638,-7.898443996493951,0.20961662,19.108728,116.10636304775122,4.4417753,450.077292146147,4.453593,2.0617256,,329.23473410338767,-30.489299959338474,0,False,,,,,0.8092874781490393,2.260145083786184,9
6427190104862361856,297.44278574422526,-66.704986141049,1.0250297066912837,0.015865253,64.60847,7.563979388633931,0.0090715755,4.150121805465395,0.014344228,14.020387,24442.860631391195,12.203726,31415.172145153352,14.05929,0.8631153,3.7634609,329.3011934531152,-30.492883805828253,0,False,,,,,0.9520832872766002,1.0018833008480756,9
